~id,first_name,last_name,account_number,pg,component,value,created,amount,name,isFraud:bool,~label
18e64d6c5c39456ab39705526efe0111,,,,,,,2021-01-28T01:31:27Z,869,,,Transaction
02484c2dcc954329812be9fd4832fbe1,,,,,,,2021-01-10T08:37:19Z,436,,,Transaction
8f8b693a5594428fb54261f005b545f0,,,,,,,2021-01-03T16:04:48Z,939,,,Transaction
35e37fa35a3848da95c33fdc9b578720,,,,,,,2021-01-03T12:19:46Z,290,,,Transaction
8917bd1128804e15b899453c4a3b8c29,,,,,,,2021-01-02T05:23:52Z,544,,,Transaction
1cdec6b233774e22a35de58517850d9c,,,,,,,2021-01-25T21:13:11Z,153,,,Transaction
dea49ae5b32944cb9804661ad1f3295d,,,,,,,2021-01-29T10:58:17Z,253,,,Transaction
7170a53f683648c18ef3053a1ec0aa5c,,,,,,,2021-01-12T19:45:05Z,128,,,Transaction
c51c7bb68fa94e01b64d542817704b07,,,,,,,2021-01-30T01:34:34Z,690,,,Transaction
b6f1897c4e4149b79769cd2d321cd5aa,,,,,,,2021-01-30T17:19:26Z,28,,,Transaction
968fdd1426904c8d9bc16a22d25464a2,,,,,,,2021-01-17T06:07:09Z,528,,,Transaction
9df54d605242441891c4ad985d96787e,,,,,,,2021-01-30T01:43:30Z,19,,,Transaction
249d6288470c465ebda3fdb183b53718,,,,,,,2021-01-15T17:46:39Z,584,,,Transaction
98e90b95c9b5435e88eb71565324bcc5,,,,,,,2021-01-29T11:14:55Z,285,,,Transaction
a16cc24b1d19468cb692c730a5c78550,,,,,,,2021-01-06T23:18:28Z,594,,,Transaction
fd4b5fe6745d43e2941f8626f575acfb,,,,,,,2021-01-15T06:56:08Z,596,,,Transaction
9683cf0a8ec84b5786ee268ff02f6fa2,,,,,,,2021-01-03T06:51:43Z,930,,,Transaction
ba32c89b42be447e8540236715503e23,,,,,,,2021-01-29T06:28:45Z,196,,,Transaction
b356bd40fa144be5bc09d77fcc00965a,,,,,,,2021-01-04T00:46:03Z,929,,,Transaction
1ecbd7107c2449bbb1d5e704fdb0d33c,,,,,,,2021-01-16T10:51:46Z,247,,,Transaction
95ac84acbb5d475abcb485891dca7734,,,,,,,2021-01-07T06:00:35Z,39,,,Transaction
e18c52eaa6f94ba58dc75717f0f90eaa,,,,,,,2021-01-02T15:32:30Z,103,,,Transaction
dbc03c6ab5274b9485a64712950421bf,,,,,,,2021-01-10T18:14:20Z,693,,,Transaction
0b7afbeb06904896985636905b03dfa2,,,,,,,2021-01-04T17:22:52Z,741,,,Transaction
707a7fe62b6040b5b37d0b09bc551036,,,,,,,2021-01-07T17:52:22Z,922,,,Transaction
ab133f3105b04c3a9a4addbacefbe130,,,,,,,2021-01-01T10:39:56Z,949,,,Transaction
3a52bcbbfa1046a6bfa9134249c82aa6,,,,,,,2021-01-03T22:25:31Z,267,,,Transaction
b19e490d39a740b88e427ba46a738d98,,,,,,,2021-01-31T19:02:48Z,723,,,Transaction
c84cce128ee24924a68d989ed87a8b16,,,,,,,2021-01-28T03:03:19Z,553,,,Transaction
ccbd1ede66784aa2a36bc1954222abf9,,,,,,,2021-01-24T06:43:08Z,470,,,Transaction
d8ab72b393db4b47bded032c8b9172ec,,,,,,,2021-01-31T18:20:13Z,219,,,Transaction
d54be535a6aa4d24b7c28306fcaa5755,,,,,,,2021-01-09T01:12:28Z,736,,,Transaction
a51cdaa82d72467e88721d417e28b069,,,,,,,2021-01-17T19:50:48Z,792,,,Transaction
a3b7fd81b5494e58be8d2a9a7508efe5,,,,,,,2021-01-04T12:17:59Z,590,,,Transaction
f4580755784a44e09abcbcb05a69ade2,,,,,,,2021-01-15T21:14:04Z,464,,,Transaction
7acf8890236f4d4fbe3e123fe2000245,,,,,,,2021-01-03T05:13:34Z,32,,,Transaction
d2cb8f2e2744424595f203e2fbde5a26,,,,,,,2021-01-27T23:02:14Z,583,,,Transaction
3114236d9e3a40b791e5624f0aea4b0a,,,,,,,2021-01-29T21:37:04Z,988,,,Transaction
75072f05618340d5a225765c31654bac,,,,,,,2021-01-16T18:51:50Z,24,,,Transaction
7467459b7777400d8b851806b13946b4,,,,,,,2021-01-20T04:00:00Z,462,,,Transaction
556a765d9d9140368393d5e1ef9b923d,,,,,,,2021-01-20T23:52:43Z,627,,,Transaction
4e0cd945f4aa49fb81cb84efbef16845,,,,,,,2021-01-09T04:20:31Z,720,,,Transaction
2f745e23559c4f988092e011acda06f4,,,,,,,2021-01-27T20:11:52Z,792,,,Transaction
bb1d8768484846af8d9f355397f1ce25,,,,,,,2021-01-27T21:32:08Z,738,,,Transaction
f5fb5873d3ce4683908c70678daa33da,,,,,,,2021-01-21T21:20:48Z,985,,,Transaction
73d2291bb400427d8e0c3605830fc13d,,,,,,,2021-01-22T16:55:39Z,531,,,Transaction
5c54a4f16af14600a16335d76870d6be,,,,,,,2021-01-28T15:26:46Z,735,,,Transaction
9897d1bea32b4533b6433d11168218fc,,,,,,,2021-01-05T18:39:26Z,494,,,Transaction
0f368c2bec464a9dbc3c9c1aab4956f4,,,,,,,2021-01-13T16:47:35Z,957,,,Transaction
c2e41101a9f54e56bb4866455fd79bd7,,,,,,,2021-01-16T11:14:19Z,432,,,Transaction
af90bc2082734bd5a7521671a4b9684c,,,,,,,2021-01-16T02:26:20Z,129,,,Transaction
a16ddb6d4dfb429aaf9f4bfd3db0e519,,,,,,,2021-01-09T08:51:40Z,283,,,Transaction
c59fae3a50324ac1adc749a6eecd09ee,,,,,,,2021-01-30T12:24:27Z,112,,,Transaction
39b8d3ec79584bc9ae751b443ace1f9d,,,,,,,2021-01-07T08:32:47Z,940,,,Transaction
f3e49222baa4435aa0312ef4a2bb859c,,,,,,,2021-01-23T16:53:49Z,71,,,Transaction
060b4eb24a424bd48cfe15a1bb84866a,,,,,,,2021-01-03T08:36:03Z,553,,,Transaction
e99d5962ffb44bbe9d784732e8ee1329,,,,,,,2021-01-04T05:38:50Z,683,,,Transaction
23f4772e1f5e4fb28966e68458d4a73b,,,,,,,2021-01-12T09:18:13Z,810,,,Transaction
7e94916ef6fe44e1995b3936410680c0,,,,,,,2021-01-02T12:17:48Z,991,,,Transaction
f82a84bbfa99448d9009b0a6445dc4c6,,,,,,,2021-01-30T14:27:50Z,829,,,Transaction
dba4e5d224754a298068a1e6898d8317,,,,,,,2021-01-24T14:18:02Z,742,,,Transaction
e7467f04e6c8445992cc87b52129c583,,,,,,,2021-01-17T01:27:22Z,476,,,Transaction
b25125a09f544cf3a9d5e5601cbeead0,,,,,,,2021-01-21T23:45:36Z,99,,,Transaction
364c153e62054a55a61562a50bf7c836,,,,,,,2021-01-07T09:05:31Z,743,,,Transaction
865b159cacca47b48a6870aa8880b849,,,,,,,2021-01-09T19:12:46Z,683,,,Transaction
e7b46e0a21204ea4966b5cbc6fe23bc4,,,,,,,2021-01-25T09:08:49Z,964,,,Transaction
15c0fd61b684418c97fd3af65b671a60,,,,,,,2021-01-23T00:41:15Z,220,,,Transaction
f1d74e115a264c6da1be54705ca5ab84,,,,,,,2021-01-06T22:43:15Z,949,,,Transaction
1d1e10e2c7694fc39424a76e8088c774,,,,,,,2021-01-02T23:34:51Z,980,,,Transaction
2aeeda932f0d482c87f313decacbefd9,,,,,,,2021-01-07T09:36:41Z,242,,,Transaction
06410b426d50498b9cf4fefbca06eeda,,,,,,,2021-01-19T04:02:42Z,897,,,Transaction
07319f5aed9145e9a8c622d2f5bb3cc6,,,,,,,2021-01-07T03:15:25Z,482,,,Transaction
75efd6145fcf4c6fa6234d904cf53319,,,,,,,2021-01-11T13:06:53Z,448,,,Transaction
d0a15165dcff41108531180a462e1d6c,,,,,,,2021-01-05T06:56:58Z,846,,,Transaction
b4d4a34114c84fbc8ec991fdd912a0e0,,,,,,,2021-01-05T06:08:57Z,138,,,Transaction
e70d5f0a2b564e2d821aaf03457f3d66,,,,,,,2021-01-10T16:30:40Z,298,,,Transaction
5e15e871466b4933b9213b1d0f18ad18,,,,,,,2021-01-30T16:13:02Z,570,,,Transaction
6f4319f77fe445908acf982324eeb0e8,,,,,,,2021-01-18T17:54:24Z,700,,,Transaction
f6b12fb039864336b3211532bf2b9501,,,,,,,2021-01-18T18:56:37Z,950,,,Transaction
bd7e36fc26cb46e4a22a3f5d9c22ee6d,,,,,,,2021-01-16T22:21:53Z,807,,,Transaction
267b330941a64fe6b274b5244d8c0fea,,,,,,,2021-01-22T03:22:50Z,816,,,Transaction
3ee4e170941a4644a9fd9302323dca79,,,,,,,2021-01-02T01:02:35Z,67,,,Transaction
1abff7bba0804e748df9f5d9caf1e32b,,,,,,,2021-01-14T15:10:43Z,161,,,Transaction
92653db1465c495091a70bbaf17b23c7,,,,,,,2021-01-24T22:31:41Z,135,,,Transaction
c8fd2670677144599e0a8ddb94f1510b,,,,,,,2021-01-09T05:40:57Z,860,,,Transaction
8674de20ff5f46aab6613325d58a2039,,,,,,,2021-01-27T04:06:50Z,186,,,Transaction
e19976600abb48f8b066074f7352c02a,,,,,,,2021-01-25T19:27:08Z,842,,,Transaction
3d8fdcac1aa54693a257fa13e5727ff5,,,,,,,2021-01-31T08:45:37Z,607,,,Transaction
428ef4d82162481c89e4e5f1f38cda3b,,,,,,,2021-01-23T18:04:58Z,100,,,Transaction
49ca4fa36a8c4d9cb0b0c6f2759f162b,,,,,,,2021-01-21T01:19:46Z,236,,,Transaction
8a2481b899594ecd9b3e0c29eda21d8f,,,,,,,2021-01-07T14:16:01Z,815,,,Transaction
c812defaefc3445d9274ae425ae55858,,,,,,,2021-01-24T08:05:41Z,760,,,Transaction
11dc2f77c68b48a99966905decda2b17,,,,,,,2021-01-15T05:35:42Z,473,,,Transaction
a4a0070ba5624fcea919426a186a38aa,,,,,,,2021-01-29T19:32:17Z,508,,,Transaction
3a53bceef343471e84d30bcef20c49b5,,,,,,,2021-01-05T18:33:27Z,414,,,Transaction
c9502ad956b644afafb117fcc1042f7e,,,,,,,2021-01-28T13:52:46Z,532,,,Transaction
35c52dd7bd3e419b93b94d9ddee4ec5a,,,,,,,2021-01-08T21:58:18Z,817,,,Transaction
991ddcfa35ee4b779debeedf887ba6c0,,,,,,,2021-01-16T01:00:35Z,790,,,Transaction
179ab7bc328c401caf064f98f5944102,,,,,,,2021-01-06T12:36:33Z,862,,,Transaction
76e4a24b8972402b84fd8ff41122cd50,,,,,,,2021-01-16T00:12:30Z,110,,,Transaction
3966b1eb8ea8435ea458124be6202374,,,,,,,2021-01-15T11:00:50Z,599,,,Transaction
eef047d6bdc94e84adc9f00583e9dbd3,,,,,,,2021-01-04T11:41:46Z,83,,,Transaction
a41fa59453e7415d89be14acd1ecf7d5,,,,,,,2021-01-02T03:33:21Z,715,,,Transaction
9066e01d182546398f1545da267c55d7,,,,,,,2021-01-09T12:36:42Z,835,,,Transaction
e063fe2425b947f89c2e91c9a267b199,,,,,,,2021-01-12T09:59:34Z,548,,,Transaction
2c7e1184671145e6b2e621158178cf60,,,,,,,2021-01-15T18:27:04Z,681,,,Transaction
790de1aa95194a74aa32ede0f7a8c32e,,,,,,,2021-01-12T11:34:52Z,986,,,Transaction
ab5077d83033456389f556daa283bd40,,,,,,,2021-01-20T22:17:08Z,928,,,Transaction
751a08a2090e4e2bbfba0f01d88f2c1b,,,,,,,2021-01-16T00:26:52Z,864,,,Transaction
a525d42bd4dc424aa6ea738605cc6622,,,,,,,2021-01-10T07:19:36Z,699,,,Transaction
ea25ac9a6133407c8a29908203280432,,,,,,,2021-01-17T00:08:50Z,522,,,Transaction
a4108b0d4fa7420887f8c2c85c995545,,,,,,,2021-01-05T11:54:32Z,708,,,Transaction
411583d0c2294bbb95605e52879ff597,,,,,,,2021-01-15T12:30:56Z,682,,,Transaction
4bb180beb54f45e195c1b1e6b30af855,,,,,,,2021-01-23T02:13:38Z,496,,,Transaction
14226baffd8a4cf88f8f6cb488555f1f,,,,,,,2021-01-24T20:04:18Z,900,,,Transaction
b1266a06601a43ac9b7965f2a76e04b8,,,,,,,2021-01-06T08:59:55Z,766,,,Transaction
f6fea438f0c4435693728e5d92d525be,,,,,,,2021-01-23T09:46:20Z,995,,,Transaction
4b18b74eb3ca45b6bcf2eb56bc5bcf0a,,,,,,,2021-01-14T01:31:36Z,402,,,Transaction
f37aebeb4e6246a09632474ce9554660,,,,,,,2021-01-23T22:03:56Z,616,,,Transaction
9d978ced8da04e3d919699158335a4aa,,,,,,,2021-01-03T12:46:07Z,550,,,Transaction
ce23158dc21847a5842a154b3284fbaf,,,,,,,2021-01-18T04:06:29Z,176,,,Transaction
fa3d5c8e3e264a81bcbae8466bc7e1c0,,,,,,,2021-01-14T22:44:11Z,945,,,Transaction
e0b8fa05919b4b348cae95489693e214,,,,,,,2021-01-10T08:40:36Z,25,,,Transaction
8d9cce6145e04fd79a2dfb6bd3b8c6eb,,,,,,,2021-01-16T13:42:41Z,977,,,Transaction
827eaad74fed4ab588522a44199a4a9e,,,,,,,2021-01-21T22:15:54Z,220,,,Transaction
1e5bdf5e1db54094af69c71688e9aaf3,,,,,,,2021-01-25T19:53:46Z,698,,,Transaction
dceb34059ef64a7aad6a363921e4d998,,,,,,,2021-01-07T23:46:46Z,178,,,Transaction
5b06051431bd4b74882031dea88e603e,,,,,,,2021-01-13T18:45:15Z,751,,,Transaction
84659ddbdff547fa9c47e8f18066e942,,,,,,,2021-01-15T08:27:00Z,613,,,Transaction
83afcb56f5e141fa8b4e230b81a817d2,,,,,,,2021-01-04T07:59:16Z,966,,,Transaction
34036e7322ff46288d85f6d80c66e2e3,,,,,,,2021-01-11T07:02:53Z,175,,,Transaction
d82acc8ba69a4eca9836ae40a16d600e,,,,,,,2021-01-08T18:15:49Z,342,,,Transaction
cadb416006114b099a139f2f7819b677,,,,,,,2021-01-02T12:57:48Z,404,,,Transaction
c02e996e5dd34a64b4845388ed5e64eb,,,,,,,2021-01-09T12:11:09Z,993,,,Transaction
5ae60bad4e8246d2985bf92932faccf4,,,,,,,2021-01-28T05:13:11Z,118,,,Transaction
4d0d7e70e3b2462cacbee1f85c727637,,,,,,,2021-01-28T11:01:42Z,318,,,Transaction
2e8794cc9d0040c28d315f5d1a677f84,,,,,,,2021-01-18T02:05:55Z,949,,,Transaction
10804e1bcfbc44639330caed8b568cba,,,,,,,2021-01-08T21:40:09Z,251,,,Transaction
2ed725f3d65548f082c7281363814cce,,,,,,,2021-01-13T13:10:05Z,280,,,Transaction
7e908e65c6c04842a61066956c976785,,,,,,,2021-01-13T06:04:58Z,56,,,Transaction
3700c34882944c4d91ec02a8f21a168d,,,,,,,2021-01-18T21:00:26Z,292,,,Transaction
ec6c7586d420416a9ee45c7facc9b782,,,,,,,2021-01-08T15:46:01Z,786,,,Transaction
f03980749101477b8d7a57b0f13fb258,,,,,,,2021-01-16T13:13:48Z,68,,,Transaction
70479b2917194a43b5a572d3b3137b8a,,,,,,,2021-01-19T10:05:02Z,409,,,Transaction
997ec0dd3dfd46cf80ad1eb5cf781b96,,,,,,,2021-01-23T01:15:43Z,445,,,Transaction
7a1d2ec18c3743f69ada6b15e7d06f5b,,,,,,,2021-01-28T07:51:47Z,616,,,Transaction
caf7f5e43c114d9b9ebf3c2f6e552a06,,,,,,,2021-01-21T08:38:26Z,720,,,Transaction
07abe730e1c548a79810772e40153f7c,,,,,,,2021-01-10T13:16:23Z,636,,,Transaction
e9a38e6192f3474a92bdbb057c883f58,,,,,,,2021-01-13T18:43:23Z,455,,,Transaction
dd60169b1853474cacb79e1380129c4a,,,,,,,2021-01-13T16:41:13Z,289,,,Transaction
c75717eb035248c782b663de9ddde37e,,,,,,,2021-01-29T15:04:51Z,735,,,Transaction
0c459374e39c4643ba403e5098d46d13,,,,,,,2021-01-27T05:43:58Z,649,,,Transaction
6f338ee3af774279bb923baae6a995df,,,,,,,2021-01-25T16:49:47Z,274,,,Transaction
64a7ebef29b64d1eb870f8b0c82465ef,,,,,,,2021-01-07T04:56:08Z,25,,,Transaction
13028fcffafe4bc0aaacc9e3f0c78fcc,,,,,,,2021-01-02T18:44:44Z,368,,,Transaction
a550061b97d4487a935619eb3f6319c8,,,,,,,2021-01-15T09:37:31Z,415,,,Transaction
a5ba7ea47be644b7b4190ae170916a26,,,,,,,2021-01-25T23:41:23Z,883,,,Transaction
9254df6d00574703b853399fff19ff70,,,,,,,2021-01-18T22:55:28Z,628,,,Transaction
09c32bbca18e4c48bb5f7b6377197b03,,,,,,,2021-01-19T00:04:31Z,124,,,Transaction
6976024f95e24b2b8e804f1769fb984b,,,,,,,2021-01-08T19:14:33Z,813,,,Transaction
37fb028b63da4658a91086f5ceea9f15,,,,,,,2021-01-21T05:36:30Z,372,,,Transaction
b3ef0ce9ec244874be21c3e5b2da5935,,,,,,,2021-01-07T23:35:32Z,800,,,Transaction
3da5b732d6e5472181cbd32e9f7eebca,,,,,,,2021-01-25T00:59:51Z,768,,,Transaction
fdd4b8d4c9c74c64970bb113862af337,,,,,,,2021-01-01T04:29:15Z,105,,,Transaction
6b592d68c79d4eaba2cecd2344ad3aab,,,,,,,2021-01-08T02:58:23Z,952,,,Transaction
889aad504baf46dfb91b670ec9d58f7a,,,,,,,2021-01-30T10:08:22Z,395,,,Transaction
ebd778bf1ee844f3a689a2ca54b99633,,,,,,,2021-01-09T04:39:00Z,770,,,Transaction
8ddd984873d64442a51b1d4136723bf9,,,,,,,2021-01-17T12:13:04Z,731,,,Transaction
256255529b264ec7b51d875f8cf55df5,,,,,,,2021-01-29T21:36:16Z,493,,,Transaction
9f5018415a4a44758774d9cad3994614,,,,,,,2021-01-02T09:26:38Z,243,,,Transaction
a2d95d5c4a6346019a1ff98d4bc255c0,,,,,,,2021-01-14T07:47:06Z,239,,,Transaction
2881c95b992649379083788b557d29da,,,,,,,2021-01-09T20:36:55Z,216,,,Transaction
98ec0caea8be47a2a309cdb8368aad23,,,,,,,2021-01-13T02:50:08Z,336,,,Transaction
075eac5f97744a5bb4eb5ea59d0407b1,,,,,,,2021-01-07T23:28:21Z,414,,,Transaction
e17d67fa7a8440a1876d9f3da910aaad,,,,,,,2021-01-22T18:55:48Z,588,,,Transaction
ab4985f0cae74d29b1f4b307eaee2cbd,,,,,,,2021-01-20T11:14:27Z,971,,,Transaction
66351ec64b604a9e953bb4e92d4d5c91,,,,,,,2021-01-24T13:58:55Z,650,,,Transaction
1401cf45bc614203bf772d85e99650c2,,,,,,,2021-01-23T05:42:33Z,528,,,Transaction
faefb324cdde440788e322a8f215bd02,,,,,,,2021-01-29T18:18:02Z,927,,,Transaction
5ea476f4407e4ec1b3a0fc1e6c68e012,,,,,,,2021-01-08T15:00:34Z,132,,,Transaction
d39ca02684fc4e248bd82af69c4f822a,,,,,,,2021-01-08T09:00:38Z,56,,,Transaction
e23f8acaf2b7469e8255072143b8588f,,,,,,,2021-01-11T23:28:46Z,453,,,Transaction
b17e1151710c424f91a71c6bc7a860ce,,,,,,,2021-01-12T04:42:54Z,724,,,Transaction
1863a9c0e4a14a0eac320b7658fdac07,,,,,,,2021-01-25T16:27:17Z,479,,,Transaction
59a39d9135104c8fa8e0086af56ba63e,,,,,,,2021-01-18T01:55:45Z,483,,,Transaction
fbf58a8ad8034cd8b95f95cc8c6fd0c2,,,,,,,2021-01-20T17:11:49Z,400,,,Transaction
477d4167b24a4ed49c118cb2eaaa7116,,,,,,,2021-01-09T18:40:36Z,277,,,Transaction
f4793fcd8209422ba9e7e479d9f38507,,,,,,,2021-01-28T13:30:31Z,393,,,Transaction
c8d8018578a5495c9894d6346de4b640,,,,,,,2021-01-30T07:25:03Z,492,,,Transaction
8d6fb18f25da45e489d0bf7fcc2ff6d6,,,,,,,2021-01-29T00:10:20Z,230,,,Transaction
827fad0593d743eb97f26b93e5190ebf,,,,,,,2021-01-02T14:45:58Z,47,,,Transaction
f2a6f0aab99349ed8bfb75c895a91c8e,,,,,,,2021-01-31T13:14:37Z,79,,,Transaction
51046a43f9664ff3ba7065775621307b,,,,,,,2021-01-08T12:38:44Z,455,,,Transaction
b892d19a5d58401cb503b82039529e2b,,,,,,,2021-01-13T00:42:55Z,517,,,Transaction
69c4eef1a88843d1bb256a872cb384f7,,,,,,,2021-01-13T21:02:53Z,257,,,Transaction
0acac5d280ad415eaf83c8b09f78f1ef,,,,,,,2021-01-28T17:30:20Z,845,,,Transaction
8acf053dc0a34a298ac4e0251f2cb0ec,,,,,,,2021-01-09T17:54:12Z,593,,,Transaction
b167e6372b3147a19949f5d77e9ead81,,,,,,,2021-01-06T13:46:59Z,730,,,Transaction
6f594885c8eb48cfa4d241e5e3301631,,,,,,,2021-01-14T08:01:03Z,870,,,Transaction
72585b601c264934998d34f1a7fc0347,,,,,,,2021-01-30T05:05:17Z,974,,,Transaction
46daf0e0d349499f81f7ff255245666c,,,,,,,2021-01-30T00:18:15Z,779,,,Transaction
5e62d8cfb9f94e4380601b27f0e0cb4d,,,,,,,2021-01-22T00:16:52Z,514,,,Transaction
0f7953827b8c44d48b553b725ca5c26b,,,,,,,2021-01-03T04:10:39Z,299,,,Transaction
af4fa3b08d814919a9fb0f136487300e,,,,,,,2021-01-25T21:11:48Z,312,,,Transaction
f451ec0b69a546248dd8e925772ba7f7,,,,,,,2021-01-31T21:19:07Z,224,,,Transaction
613751b6c04c40568d4deba678060c4e,,,,,,,2021-01-11T08:24:33Z,592,,,Transaction
6abd0b66848f4ef8997bbfdb94eb6f8e,,,,,,,2021-01-24T15:12:57Z,828,,,Transaction
02534ab8f01a421eb2ef6d8d94926925,,,,,,,2021-01-03T23:28:00Z,395,,,Transaction
ecb02df78cd740bfab57dc699a1c9ec6,,,,,,,2021-01-09T09:07:02Z,669,,,Transaction
c81191b17ffe447e97868deced3c726d,,,,,,,2021-01-18T18:42:20Z,266,,,Transaction
fcce210255fb40609516c0b0d7cc931a,,,,,,,2021-01-03T02:50:03Z,828,,,Transaction
b8db7be4d48b4c52b109aa4f1d2003c1,,,,,,,2021-01-13T17:13:44Z,130,,,Transaction
babcc062885d4a9c86d0c9f8d39627d9,,,,,,,2021-01-17T20:54:08Z,658,,,Transaction
eea3ab8b1bfa4804a7f654dd0b658e82,,,,,,,2021-01-26T19:42:56Z,74,,,Transaction
43a32488369040d7bd76bca5da799350,,,,,,,2021-01-01T21:58:27Z,306,,,Transaction
49b6a0e690da4b21acf720b57c3cb7a8,,,,,,,2021-01-06T05:52:00Z,919,,,Transaction
2fb6a61d0c2d4e07a8685f6f98fa5366,,,,,,,2021-01-07T23:46:38Z,709,,,Transaction
eea39bc207ba4c00b216e76689faa7d2,,,,,,,2021-01-09T00:12:18Z,320,,,Transaction
abbbc7147ebe439982a5dcb8408d1818,,,,,,,2021-01-21T08:26:20Z,865,,,Transaction
363470b48eb043aa86bc1dd2038f3625,,,,,,,2021-01-26T05:50:38Z,687,,,Transaction
130fde10a54d4d99bf86ae044afc2361,,,,,,,2021-01-25T16:31:41Z,215,,,Transaction
1dfa5bf207e14061870c409607e6a434,,,,,,,2021-01-06T01:17:16Z,560,,,Transaction
f8eef3f3b6714084956d86409cb0a1af,,,,,,,2021-01-11T06:49:48Z,16,,,Transaction
6696d34c7fd141f2ae8c946b0d02cc50,,,,,,,2021-01-30T20:38:09Z,708,,,Transaction
54a3410a00d940ad8adb1df7c802b676,,,,,,,2021-01-10T22:57:09Z,456,,,Transaction
7c177c891c334989baf55f5bda03ace8,,,,,,,2021-01-22T14:38:49Z,616,,,Transaction
dd647ac23f3a4f918f7322eb7d256e47,,,,,,,2021-01-10T22:43:58Z,258,,,Transaction
1771f4f195744400801af1909e27fd26,,,,,,,2021-01-04T21:32:05Z,370,,,Transaction
8f65355348804158b8d627fc372663bf,,,,,,,2021-01-30T08:31:12Z,827,,,Transaction
817b768e8f4845eaa03fa82734c8288e,,,,,,,2021-01-24T17:30:46Z,348,,,Transaction
be4547341cb7497394da914fca3ee315,,,,,,,2021-01-02T07:45:18Z,722,,,Transaction
89608b5b20374b508d8c26158aac888b,,,,,,,2021-01-29T10:56:03Z,590,,,Transaction
b0b768250adc45c3964e9cea49479bc1,,,,,,,2021-01-20T18:05:19Z,951,,,Transaction
ecfe5ef726074ee586912eb047715bb7,,,,,,,2021-01-28T11:57:12Z,107,,,Transaction
6121e99eaad14b71a7590a2d1126d083,,,,,,,2021-01-13T21:29:00Z,486,,,Transaction
f43e91ee3f414416a0c52bef4d96406c,,,,,,,2021-01-14T01:26:23Z,584,,,Transaction
e2f66005a7774f99ac7ccded4c71cbfd,,,,,,,2021-01-21T18:31:03Z,163,,,Transaction
c5be5cb68c4a46539a974adb5a046ba7,,,,,,,2021-01-31T02:58:13Z,702,,,Transaction
094053d48ae241edb10b3dfa7a14f78d,,,,,,,2021-01-05T20:18:46Z,730,,,Transaction
2838a181b6ea444fa2587b782ca13688,,,,,,,2021-01-28T15:05:46Z,751,,,Transaction
244aaac354354813903308115cda2db4,,,,,,,2021-01-01T21:17:48Z,586,,,Transaction
e546444d0f004d3f8e5a93d28e102a39,,,,,,,2021-01-23T22:49:12Z,467,,,Transaction
985e187b94624cd29e4d36397324ac8a,,,,,,,2021-01-22T19:50:10Z,159,,,Transaction
8271522df4694c899908621d38e4507a,,,,,,,2021-01-27T18:17:34Z,940,,,Transaction
7c36337bc4f24fcbada3f21c0237020b,,,,,,,2021-01-26T15:04:03Z,132,,,Transaction
d0405fcf55854d05b9efa12b8e5b9c20,,,,,,,2021-01-16T09:11:03Z,226,,,Transaction
7756edbae62b41d3b0bf12043edee603,,,,,,,2021-01-27T08:26:57Z,445,,,Transaction
6d3f41f160ee4b3ea42967553bba523b,,,,,,,2021-01-18T00:42:58Z,791,,,Transaction
29e16b46675c4f168b55b991dc58be97,,,,,,,2021-01-08T15:33:30Z,700,,,Transaction
c919904ec3ca4c9689cdea1febeb44bf,,,,,,,2021-01-10T03:16:26Z,663,,,Transaction
408be9317993490488fd0332ed35898b,,,,,,,2021-01-27T04:29:26Z,322,,,Transaction
0a149e38b486491698868ee6386468e9,,,,,,,2021-01-09T10:40:38Z,762,,,Transaction
0438d4ed9b104780a414344f7b4db67c,,,,,,,2021-01-11T19:13:23Z,122,,,Transaction
e8e4ae3757974038af1b734022c222ec,,,,,,,2021-01-28T10:24:08Z,523,,,Transaction
a05bb8a858fd4d0f82fb4423bd542ad3,,,,,,,2021-01-03T11:40:46Z,308,,,Transaction
de7f93def9a84a48bc1bac2893c7d79d,,,,,,,2021-01-03T21:42:49Z,100,,,Transaction
0c299f7160dd4686a4e97353d65027bf,,,,,,,2021-01-30T01:09:09Z,356,,,Transaction
f677ae15beee4666ac49940d97c86150,,,,,,,2021-01-12T07:41:00Z,687,,,Transaction
44772f9fce0447a9be52dbcbbfe77262,,,,,,,2021-01-30T02:24:05Z,630,,,Transaction
d8a84b4dd8a34016b32805bfb7a1cc08,,,,,,,2021-01-15T20:56:49Z,974,,,Transaction
feature-1985-10-26,,,,,,10/26/85 0:00,,,,,DateOfBirth
feature-1982-05-06,,,,,,5/6/82 0:00,,,,,DateOfBirth
feature-1986-01-07,,,,,,1/7/86 0:00,,,,,DateOfBirth
feature-1987-09-20,,,,,,9/20/87 0:00,,,,,DateOfBirth
feature-1984-07-01,,,,,,7/1/84 0:00,,,,,DateOfBirth
feature-1981-09-17,,,,,,9/17/81 0:00,,,,,DateOfBirth
feature-1983-10-14,,,,,,10/14/83 0:00,,,,,DateOfBirth
feature-1988-08-16,,,,,,8/16/88 0:00,,,,,DateOfBirth
feature-1989-09-26,,,,,,9/26/89 0:00,,,,,DateOfBirth
feature-1983-12-22,,,,,,12/22/83 0:00,,,,,DateOfBirth
feature-1982-03-04,,,,,,3/4/82 0:00,,,,,DateOfBirth
feature-1983-05-08,,,,,,5/8/83 0:00,,,,,DateOfBirth
feature-1982-09-25,,,,,,9/25/82 0:00,,,,,DateOfBirth
